iter	Passed	Remaining
3233	20093	10972
3234	20099	10966
3235	20105	10959
3236	20111	10953
3237	20116	10946
3238	20123	10940
3239	20128	10934
3240	20134	10927
3241	20141	10921
3242	20148	10915
3243	20153	10909
3244	20160	10903
3245	20165	10896
3246	20172	10890
3247	20178	10884
3248	20184	10878
3249	20191	10872
3250	20197	10865
3251	20203	10859
3252	20209	10853
3253	20216	10847
3254	20222	10841
3255	20228	10834
3256	20234	10828
3257	20240	10822
3258	20246	10815
3259	20252	10809
3260	20259	10803
3261	20265	10797
3262	20271	10791
3263	20277	10784
3264	20283	10778
3265	20289	10772
3266	20295	10766
3267	20302	10759
3268	20307	10753
3269	20314	10747
3270	20320	10741
3271	20327	10735
3272	20333	10728
3273	20339	10722
3274	20345	10716
3275	20352	10710
3276	20358	10704
3277	20365	10698
3278	20371	10692
3279	20377	10685
3280	20383	10679
3281	20389	10673
3282	20395	10666
3283	20401	10660
3284	20407	10654
3285	20414	10648
3286	20419	10641
3287	20426	10635
3288	20431	10629
3289	20437	10622
3290	20444	10616
3291	20451	10610
3292	20457	10604
3293	20463	10598
3294	20469	10592
3295	20476	10585
3296	20482	10579
3297	20488	10573
3298	20494	10567
3299	20500	10560
3300	20506	10554
3301	20512	10548
3302	20518	10542
3303	20525	10535
3304	20531	10529
3305	20536	10523
3306	20542	10516
3307	20549	10510
3308	20555	10504
3309	20562	10498
3310	20568	10492
3311	20574	10485
3312	20580	10479
3313	20586	10473
3314	20592	10467
3315	20598	10460
3316	20603	10454
3317	20609	10447
3318	20616	10441
3319	20622	10435
3320	20628	10429
3321	20634	10423
3322	20640	10416
3323	20647	10410
3324	20653	10404
3325	20659	10397
3326	20664	10391
3327	20671	10385
3328	20676	10378
3329	20682	10372
3330	20688	10366
3331	20695	10359
3332	20701	10353
3333	20707	10347
3334	20713	10341
3335	20719	10334
3336	20725	10328
3337	20731	10322
3338	20737	10315
3339	20744	10309
3340	20750	10303
3341	20756	10297
3342	20763	10291
3343	20769	10285
3344	20775	10278
3345	20781	10272
3346	20787	10266
3347	20792	10259
3348	20798	10253
3349	20804	10246
3350	20809	10240
3351	20815	10233
3352	20821	10227
3353	20827	10221
3354	20832	10214
3355	20838	10208
3356	20844	10202
3357	20851	10195
3358	20857	10189
3359	20863	10183
3360	20869	10177
3361	20875	10170
3362	20882	10164
3363	20888	10158
3364	20894	10152
3365	20900	10146
3366	20906	10139
3367	20912	10133
3368	20918	10127
3369	20925	10121
3370	20931	10114
3371	20937	10108
3372	20943	10102
3373	20950	10096
3374	20956	10090
3375	20963	10084
3376	20969	10078
3377	20975	10071
3378	20982	10065
3379	20988	10059
3380	20994	10053
3381	21001	10047
3382	21007	10041
3383	21013	10034
3384	21019	10028
3385	21026	10022
3386	21032	10016
3387	21038	10010
3388	21044	10003
3389	21050	9997
3390	21057	9991
3391	21063	9985
3392	21069	9978
3393	21075	9972
3394	21081	9966
3395	21087	9960
3396	21093	9953
3397	21099	9947
3398	21106	9941
3399	21112	9935
3400	21118	9929
3401	21125	9922
3402	21131	9916
3403	21137	9910
3404	21143	9904
3405	21150	9898
3406	21156	9892
3407	21163	9886
3408	21168	9879
3409	21174	9873
3410	21180	9867
3411	21186	9860
3412	21192	9854
3413	21198	9848
3414	21204	9841
3415	21210	9835
3416	21217	9829
3417	21223	9823
3418	21229	9816
3419	21235	9810
3420	21242	9804
3421	21248	9798
3422	21254	9792
3423	21261	9786
3424	21267	9780
3425	21273	9773
3426	21279	9767
3427	21284	9760
3428	21290	9754
3429	21297	9748
3430	21303	9742
3431	21309	9735
3432	21315	9729
3433	21321	9723
3434	21327	9717
3435	21333	9710
3436	21340	9704
3437	21346	9698
3438	21352	9692
3439	21359	9686
3440	21366	9680
3441	21373	9674
3442	21379	9668
3443	21385	9661
3444	21391	9655
3445	21397	9649
3446	21403	9643
3447	21410	9637
3448	21416	9630
3449	21422	9624
3450	21428	9618
3451	21434	9612
3452	21440	9605
3453	21446	9599
3454	21452	9593
3455	21458	9586
3456	21464	9580
3457	21470	9574
3458	21477	9568
3459	21482	9561
3460	21488	9555
3461	21495	9549
3462	21501	9543
3463	21507	9536
3464	21513	9530
3465	21519	9524
3466	21525	9518
3467	21531	9511
3468	21538	9505
3469	21543	9499
3470	21550	9493
3471	21556	9486
3472	21562	9480
3473	21569	9474
3474	21575	9468
3475	21582	9462
3476	21588	9456
3477	21594	9449
3478	21600	9443
3479	21606	9437
3480	21612	9431
3481	21618	9424
3482	21624	9418
3483	21630	9412
3484	21636	9405
3485	21642	9399
3486	21649	9393
3487	21655	9387
3488	21661	9380
3489	21667	9374
3490	21673	9368
3491	21680	9362
3492	21685	9355
3493	21691	9349
3494	21697	9343
3495	21703	9337
3496	21709	9330
3497	21715	9324
3498	21722	9318
3499	21728	9312
3500	21733	9305
3501	21739	9299
3502	21745	9293
3503	21752	9286
3504	21757	9280
3505	21764	9274
3506	21770	9268
3507	21776	9261
3508	21782	9255
3509	21788	9249
3510	21794	9242
3511	21799	9236
3512	21805	9230
3513	21811	9223
3514	21817	9217
3515	21823	9211
3516	21829	9204
3517	21835	9198
3518	21841	9192
3519	21847	9185
3520	21853	9179
3521	21859	9173
3522	21866	9167
3523	21872	9160
3524	21878	9154
3525	21884	9148
3526	21890	9142
3527	21896	9135
3528	21902	9129
3529	21907	9123
3530	21913	9116
3531	21919	9110
3532	21925	9104
3533	21931	9097
3534	21937	9091
3535	21943	9085
3536	21949	9079
3537	21956	9072
3538	21963	9067
3539	21969	9060
3540	21975	9054
3541	21981	9048
3542	21987	9041
3543	21991	9034
3544	21997	9028
3545	22003	9022
3546	22009	9015
3547	22015	9009
3548	22021	9003
3549	22027	8997
3550	22033	8990
3551	22039	8984
3552	22044	8978
3553	22050	8971
3554	22056	8965
3555	22062	8958
3556	22068	8952
3557	22073	8946
3558	22079	8939
3559	22085	8933
3560	22091	8927
3561	22097	8920
3562	22103	8914
3563	22109	8908
3564	22115	8901
3565	22121	8895
3566	22126	8889
3567	22132	8882
3568	22138	8876
3569	22145	8870
3570	22151	8864
3571	22157	8858
3572	22164	8851
3573	22169	8845
3574	22175	8839
3575	22181	8833
3576	22187	8826
3577	22193	8820
3578	22199	8813
3579	22205	8807
3580	22212	8801
3581	22218	8795
3582	22224	8789
3583	22230	8783
3584	22236	8776
3585	22242	8770
3586	22248	8764
3587	22255	8758
3588	22261	8751
3589	22267	8745
3590	22273	8739
3591	22279	8732
3592	22284	8726
3593	22290	8720
3594	22296	8713
3595	22302	8707
3596	22308	8701
3597	22315	8695
3598	22321	8689
3599	22327	8682
3600	22333	8676
3601	22339	8670
3602	22344	8663
3603	22351	8657
3604	22357	8651
3605	22364	8645
3606	22370	8639
3607	22376	8633
3608	22382	8626
3609	22389	8620
3610	22395	8614
3611	22401	8608
3612	22407	8602
3613	22413	8595
3614	22419	8589
3615	22425	8583
3616	22431	8576
3617	22437	8570
3618	22443	8564
3619	22449	8557
3620	22455	8551
3621	22461	8545
3622	22467	8539
3623	22473	8533
3624	22479	8526
3625	22485	8520
3626	22491	8514
3627	22497	8508
3628	22504	8501
3629	22511	8495
3630	22517	8489
3631	22523	8483
3632	22529	8477
3633	22536	8471
3634	22542	8464
3635	22548	8458
3636	22554	8452
3637	22560	8446
3638	22567	8440
3639	22572	8433
3640	22578	8427
3641	22584	8421
3642	22590	8414
3643	22597	8408
3644	22602	8402
3645	22607	8395
3646	22613	8389
3647	22619	8383
3648	22626	8377
3649	22632	8371
3650	22639	8365
3651	22645	8358
3652	22651	8352
3653	22657	8346
3654	22663	8339
3655	22669	8333
3656	22674	8327
3657	22680	8320
3658	22686	8314
3659	22692	8308
3660	22698	8301
3661	22704	8295
3662	22710	8289
3663	22715	8282
3664	22721	8276
3665	22728	8270
3666	22734	8264
3667	22740	8258
3668	22747	8252
3669	22753	8245
3670	22759	8239
3671	22765	8233
3672	22771	8227
3673	22778	8220
3674	22784	8214
3675	22790	8208
3676	22796	8202
3677	22803	8196
3678	22808	8189
3679	22815	8183
3680	22820	8177
3681	22826	8170
3682	22832	8164
3683	22838	8158
3684	22844	8152
3685	22850	8145
3686	22856	8139
3687	22862	8133
3688	22868	8127
3689	22874	8120
3690	22880	8114
3691	22886	8108
3692	22892	8102
3693	22899	8095
3694	22905	8089
3695	22910	8083
3696	22917	8077
3697	22922	8070
3698	22929	8064
3699	22935	8058
3700	22941	8052
3701	22948	8046
3702	22954	8039
3703	22960	8033
3704	22966	8027
3705	22972	8021
3706	22978	8014
3707	22984	8008
3708	22990	8002
3709	22996	7996
3710	23002	7989
3711	23008	7983
3712	23014	7977
3713	23020	7971
3714	23026	7964
3715	23032	7958
3716	23038	7952
3717	23045	7946
3718	23051	7940
3719	23058	7933
3720	23064	7927
3721	23070	7921
3722	23076	7915
3723	23082	7908
3724	23087	7902
3725	23093	7896
3726	23098	7889
3727	23104	7883
3728	23110	7876
3729	23115	7870
3730	23121	7864
3731	23128	7858
3732	23135	7852
3733	23141	7846
3734	23147	7839
3735	23154	7833
3736	23160	7827
3737	23166	7821
3738	23172	7815
3739	23178	7808
3740	23184	7802
3741	23190	7796
3742	23196	7790
3743	23202	7783
3744	23208	7777
3745	23215	7771
3746	23221	7765
3747	23227	7758
3748	23232	7752
3749	23238	7746
3750	23244	7739
3751	23250	7733
3752	23256	7727
3753	23262	7721
3754	23268	7714
3755	23274	7708
3756	23280	7702
3757	23286	7696
3758	23292	7689
3759	23298	7683
3760	23305	7677
3761	23311	7671
3762	23317	7665
3763	23323	7658
3764	23329	7652
3765	23335	7646
3766	23341	7640
3767	23347	7633
3768	23353	7627
3769	23359	7621
3770	23365	7614
3771	23371	7608
3772	23377	7602
3773	23383	7596
3774	23390	7590
3775	23396	7583
3776	23402	7577
3777	23408	7571
3778	23414	7565
3779	23420	7559
3780	23426	7552
3781	23432	7546
3782	23438	7540
3783	23444	7533
3784	23450	7527
3785	23456	7521
3786	23461	7515
3787	23467	7508
3788	23473	7502
3789	23479	7496
3790	23485	7489
3791	23492	7483
3792	23498	7477
3793	23504	7471
3794	23510	7465
3795	23516	7458
3796	23522	7452
3797	23528	7446
3798	23534	7440
3799	23541	7434
3800	23546	7427
3801	23553	7421
3802	23560	7415
3803	23566	7409
3804	23572	7403
3805	23578	7397
3806	23584	7390
3807	23590	7384
3808	23596	7378
3809	23602	7372
3810	23608	7365
3811	23614	7359
3812	23620	7353
3813	23626	7347
3814	23633	7340
3815	23639	7334
3816	23644	7328
3817	23650	7321
3818	23656	7315
3819	23662	7309
3820	23668	7303
3821	23674	7296
3822	23679	7290
3823	23685	7284
3824	23690	7277
3825	23696	7271
3826	23702	7265
3827	23708	7258
3828	23715	7252
3829	23720	7246
3830	23727	7240
3831	23733	7233
3832	23739	7227
3833	23745	7221
3834	23752	7215
3835	23758	7209
3836	23764	7203
3837	23770	7196
3838	23776	7190
3839	23782	7184
3840	23788	7177
3841	23794	7171
3842	23800	7165
3843	23806	7159
3844	23812	7153
3845	23819	7146
3846	23825	7140
3847	23831	7134
3848	23837	7128
3849	23844	7122
3850	23849	7115
3851	23856	7109
3852	23862	7103
3853	23868	7097
3854	23874	7091
3855	23881	7085
3856	23887	7078
3857	23893	7072
3858	23899	7066
3859	23905	7060
3860	23912	7054
3861	23917	7047
3862	23924	7041
3863	23930	7035
3864	23936	7029
3865	23942	7022
3866	23949	7016
3867	23955	7010
3868	23961	7004
3869	23968	6998
3870	23974	6992
3871	23980	6986
3872	23986	6979
3873	23992	6973
3874	23998	6967
3875	24004	6961
3876	24010	6954
3877	24016	6948
3878	24022	6942
3879	24028	6935
3880	24034	6929
3881	24040	6923
3882	24045	6917
3883	24051	6910
3884	24057	6904
3885	24063	6898
3886	24069	6892
3887	24076	6885
3888	24082	6879
3889	24088	6873
3890	24094	6867
3891	24100	6861
3892	24106	6854
3893	24112	6848
3894	24119	6842
3895	24125	6836
3896	24131	6830
3897	24136	6823
3898	24143	6817
3899	24149	6811
3900	24155	6805
3901	24162	6799
3902	24167	6792
3903	24173	6786
3904	24179	6780
3905	24185	6773
3906	24191	6767
3907	24197	6761
3908	24203	6755
3909	24209	6748
3910	24214	6742
3911	24220	6736
3912	24226	6729
3913	24231	6723
3914	24237	6717
3915	24243	6710
3916	24249	6704
3917	24255	6698
3918	24261	6692
3919	24266	6685
3920	24273	6679
3921	24278	6673
3922	24284	6667
3923	24290	6660
3924	24296	6654
3925	24302	6648
3926	24308	6641
3927	24314	6635
3928	24320	6629
3929	24326	6623
3930	24332	6617
3931	24338	6610
3932	24345	6604
3933	24351	6598
3934	24358	6592
3935	24363	6586
3936	24369	6579
3937	24375	6573
3938	24381	6567
3939	24387	6561
3940	24393	6554
3941	24399	6548
3942	24405	6542
3943	24411	6536
3944	24417	6529
3945	24423	6523
3946	24429	6517
3947	24435	6511
3948	24440	6504
3949	24447	6498
3950	24452	6492
3951	24459	6486
3952	24465	6480
3953	24471	6473
3954	24477	6467
3955	24483	6461
3956	24489	6455
3957	24495	6448
3958	24501	6442
3959	24507	6436
3960	24513	6429
3961	24518	6423
3962	24524	6417
3963	24531	6411
3964	24538	6405
3965	24544	6399
3966	24551	6393
3967	24556	6386
3968	24562	6380
3969	24568	6374
3970	24574	6367
3971	24580	6361
3972	24586	6355
3973	24592	6349
3974	24598	6343
3975	24604	6336
3976	24610	6330
3977	24616	6324
3978	24622	6318
3979	24628	6311
3980	24634	6305
3981	24640	6299
3982	24646	6293
3983	24652	6286
3984	24658	6280
3985	24664	6274
3986	24670	6268
3987	24676	6261
3988	24682	6255
3989	24688	6249
3990	24694	6243
3991	24700	6237
3992	24706	6230
3993	24712	6224
3994	24718	6218
3995	24724	6212
3996	24730	6205
3997	24737	6199
3998	24743	6193
3999	24750	6187
4000	24755	6181
4001	24762	6175
4002	24768	6168
4003	24773	6162
4004	24780	6156
4005	24786	6150
4006	24792	6143
4007	24797	6137
4008	24803	6131
4009	24809	6125
4010	24815	6118
4011	24821	6112
4012	24827	6106
4013	24834	6100
4014	24840	6094
4015	24846	6087
4016	24853	6081
4017	24859	6075
4018	24866	6069
4019	24872	6063
4020	24878	6057
4021	24884	6050
4022	24890	6044
4023	24896	6038
4024	24903	6032
4025	24908	6026
4026	24914	6019
4027	24920	6013
4028	24927	6007
4029	24934	6001
4030	24940	5995
4031	24947	5989
4032	24953	5983
4033	24959	5976
4034	24965	5970
4035	24971	5964
4036	24977	5958
4037	24983	5951
4038	24989	5945
4039	24995	5939
4040	25002	5933
4041	25008	5927
4042	25015	5921
4043	25021	5915
4044	25027	5908
4045	25033	5902
4046	25040	5896
4047	25046	5890
4048	25052	5884
4049	25058	5877
4050	25064	5871
4051	25070	5865
4052	25076	5859
4053	25081	5852
4054	25087	5846
4055	25093	5840
4056	25099	5834
4057	25106	5827
4058	25111	5821
4059	25117	5815
4060	25123	5809
4061	25129	5802
4062	25137	5797
4063	25144	5791
4064	25152	5785
4065	25160	5779
4066	25167	5773
4067	25173	5767
4068	25178	5760
4069	25184	5754
4070	25191	5748
4071	25197	5742
4072	25204	5736
4073	25210	5730
4074	25216	5723
4075	25222	5717
4076	25228	5711
4077	25234	5705
4078	25241	5699
4079	25246	5692
4080	25253	5686
4081	25258	5680
4082	25264	5674
4083	25270	5667
4084	25276	5661
4085	25283	5655
4086	25288	5649
4087	25294	5643
4088	25301	5636
4089	25307	5630
4090	25312	5624
4091	25318	5618
4092	25324	5611
4093	25332	5605
4094	25338	5599
4095	25344	5593
4096	25351	5587
4097	25357	5581
4098	25363	5575
4099	25369	5568
4100	25375	5562
4101	25382	5556
4102	25388	5550
4103	25394	5544
4104	25400	5537
4105	25406	5531
4106	25412	5525
4107	25418	5519
4108	25424	5513
4109	25430	5506
4110	25436	5500
4111	25442	5494
4112	25448	5488
4113	25454	5481
4114	25460	5475
4115	25466	5469
4116	25471	5463
4117	25477	5456
4118	25483	5450
4119	25489	5444
4120	25494	5437
4121	25500	5431
4122	25506	5425
4123	25512	5419
4124	25518	5412
4125	25524	5406
4126	25530	5400
4127	25536	5394
4128	25543	5388
4129	25549	5382
4130	25555	5375
4131	25561	5369
4132	25567	5363
4133	25573	5357
4134	25579	5350
4135	25585	5344
4136	25591	5338
4137	25597	5332
4138	25603	5326
4139	25609	5319
4140	25615	5313
4141	25621	5307
4142	25628	5301
4143	25635	5295
4144	25640	5288
4145	25646	5282
4146	25652	5276
4147	25658	5270
4148	25663	5263
4149	25669	5257
4150	25675	5251
4151	25681	5245
4152	25687	5238
4153	25693	5232
4154	25699	5226
4155	25705	5220
4156	25711	5214
4157	25717	5207
4158	25724	5201
4159	25731	5195
4160	25736	5189
4161	25743	5183
4162	25749	5177
4163	25755	5170
4164	25761	5164
4165	25767	5158
4166	25773	5152
4167	25779	5146
4168	25785	5139
4169	25791	5133
4170	25796	5127
4171	25802	5120
4172	25808	5114
4173	25814	5108
4174	25820	5102
4175	25827	5096
4176	25834	5090
4177	25840	5083
4178	25847	5077
4179	25853	5071
4180	25859	5065
4181	25865	5059
4182	25871	5053
4183	25876	5046
4184	25883	5040
4185	25889	5034
4186	25894	5028
4187	25901	5021
4188	25907	5015
4189	25913	5009
4190	25919	5003
4191	25925	4997
4192	25933	4991
4193	25939	4984
4194	25945	4978
4195	25951	4972
4196	25957	4966
4197	25963	4960
4198	25969	4953
4199	25975	4947
4200	25981	4941
4201	25988	4935
4202	25994	4929
4203	26000	4922
4204	26005	4916
4205	26011	4910
4206	26017	4904
4207	26023	4897
4208	26029	4891
4209	26036	4885
4210	26042	4879
4211	26048	4873
4212	26054	4867
4213	26060	4860
4214	26066	4854
4215	26073	4848
4216	26079	4842
4217	26085	4836
4218	26091	4829
4219	26097	4823
4220	26103	4817
4221	26109	4811
4222	26115	4805
4223	26122	4798
4224	26128	4792
4225	26135	4786
4226	26142	4780
4227	26148	4774
4228	26154	4768
4229	26160	4762
4230	26166	4755
4231	26172	4749
4232	26178	4743
4233	26184	4737
4234	26190	4731
4235	26196	4724
4236	26202	4718
4237	26208	4712
4238	26214	4706
4239	26220	4699
4240	26226	4693
4241	26232	4687
4242	26238	4681
4243	26244	4675
4244	26250	4668
4245	26256	4662
4246	26262	4656
4247	26268	4650
4248	26274	4643
4249	26280	4637
4250	26286	4631
4251	26292	4625
4252	26297	4618
4253	26304	4612
4254	26310	4606
4255	26316	4600
4256	26322	4594
4257	26329	4588
4258	26336	4582
4259	26342	4575
4260	26348	4569
4261	26354	4563
4262	26360	4557
4263	26366	4551
4264	26372	4544
4265	26378	4538
4266	26384	4532
4267	26391	4526
4268	26396	4520
4269	26402	4513
4270	26408	4507
4271	26414	4501
4272	26420	4495
4273	26426	4488
4274	26432	4482
4275	26438	4476
4276	26444	4470
4277	26450	4464
4278	26456	4457
4279	26461	4451
4280	26468	4445
4281	26474	4439
4282	26480	4432
4283	26486	4426
4284	26492	4420
4285	26498	4414
4286	26504	4408
4287	26510	4401
4288	26517	4395
4289	26523	4389
4290	26530	4383
4291	26535	4377
4292	26541	4371
4293	26547	4364
4294	26553	4358
4295	26559	4352
4296	26565	4346
4297	26571	4340
4298	26578	4333
4299	26583	4327
4300	26590	4321
4301	26595	4315
4302	26601	4308
4303	26609	4302
4304	26615	4296
4305	26621	4290
4306	26628	4284
4307	26633	4278
4308	26639	4271
4309	26645	4265
4310	26650	4259
4311	26657	4253
4312	26663	4247
4313	26669	4240
4314	26675	4234
4315	26681	4228
4316	26688	4222
4317	26694	4216
4318	26700	4210
4319	26706	4203
4320	26712	4197
4321	26718	4191
4322	26724	4185
4323	26729	4178
4324	26735	4172
4325	26741	4166
4326	26747	4160
4327	26754	4154
4328	26760	4147
4329	26766	4141
4330	26772	4135
4331	26778	4129
4332	26784	4123
4333	26790	4116
4334	26796	4110
4335	26802	4104
4336	26809	4098
4337	26815	4092
4338	26821	4085
4339	26827	4079
4340	26833	4073
4341	26839	4067
4342	26845	4061
4343	26851	4054
4344	26857	4048
4345	26863	4042
4346	26870	4036
4347	26876	4030
4348	26882	4024
4349	26888	4017
4350	26894	4011
4351	26900	4005
4352	26906	3999
4353	26912	3993
4354	26918	3986
4355	26924	3980
4356	26930	3974
4357	26935	3968
4358	26942	3961
4359	26948	3955
4360	26955	3949
4361	26961	3943
4362	26967	3937
4363	26974	3931
4364	26979	3924
4365	26985	3918
4366	26991	3912
4367	26997	3906
4368	27003	3900
4369	27009	3893
4370	27015	3887
4371	27021	3881
4372	27027	3875
4373	27033	3869
4374	27039	3862
4375	27046	3856
4376	27052	3850
4377	27058	3844
4378	27064	3838
4379	27070	3831
4380	27076	3825
4381	27082	3819
4382	27089	3813
4383	27095	3807
4384	27102	3801
4385	27108	3794
4386	27114	3788
4387	27120	3782
4388	27126	3776
4389	27132	3770
4390	27138	3763
4391	27144	3757
4392	27150	3751
4393	27155	3745
4394	27161	3738
4395	27166	3732
4396	27172	3726
4397	27179	3720
4398	27185	3714
4399	27191	3707
4400	27197	3701
4401	27203	3695
4402	27209	3689
4403	27215	3683
4404	27221	3676
4405	27227	3670
4406	27232	3664
4407	27238	3658
4408	27244	3651
4409	27250	3645
4410	27256	3639
4411	27262	3633
4412	27268	3627
4413	27274	3620
4414	27280	3614
4415	27285	3608
4416	27292	3602
4417	27298	3596
4418	27304	3589
4419	27310	3583
4420	27316	3577
4421	27322	3571
4422	27328	3565
4423	27334	3558
4424	27341	3552
4425	27347	3546
4426	27353	3540
4427	27359	3534
4428	27365	3527
4429	27370	3521
4430	27376	3515
4431	27382	3509
4432	27388	3503
4433	27394	3496
4434	27400	3490
4435	27406	3484
4436	27412	3478
4437	27418	3472
4438	27423	3465
4439	27429	3459
4440	27435	3453
4441	27441	3447
4442	27447	3440
4443	27453	3434
4444	27459	3428
4445	27465	3422
4446	27472	3416
4447	27478	3410
4448	27484	3403
4449	27490	3397
4450	27496	3391
4451	27503	3385
4452	27509	3379
4453	27515	3372
4454	27521	3366
4455	27527	3360
4456	27533	3354
4457	27539	3348
4458	27545	3342
4459	27552	3335
4460	27558	3329
4461	27565	3323
4462	27571	3317
4463	27578	3311
4464	27584	3305
4465	27590	3299
4466	27596	3292
4467	27602	3286
4468	27608	3280
4469	27614	3274
4470	27620	3268
4471	27626	3261
4472	27632	3255
4473	27638	3249
4474	27644	3243
4475	27650	3237
4476	27656	3230
4477	27662	3224
4478	27668	3218
4479	27674	3212
4480	27680	3206
4481	27686	3199
4482	27692	3193
4483	27698	3187
4484	27704	3181
4485	27709	3174
4486	27715	3168
4487	27721	3162
4488	27727	3156
4489	27734	3150
4490	27741	3144
4491	27747	3138
4492	27753	3131
4493	27759	3125
4494	27765	3119
4495	27771	3113
4496	27778	3107
4497	27783	3100
4498	27789	3094
4499	27794	3088
4500	27800	3082
4501	27806	3075
4502	27812	3069
4503	27819	3063
4504	27825	3057
4505	27831	3051
4506	27837	3045
4507	27843	3038
4508	27849	3032
4509	27855	3026
4510	27861	3020
4511	27867	3014
4512	27873	3007
4513	27880	3001
4514	27885	2995
4515	27891	2989
4516	27897	2983
4517	27903	2976
4518	27909	2970
4519	27915	2964
4520	27920	2958
4521	27927	2952
4522	27934	2945
4523	27940	2939
4524	27947	2933
4525	27953	2927
4526	27959	2921
4527	27964	2915
4528	27970	2908
4529	27977	2902
4530	27983	2896
4531	27989	2890
4532	27995	2884
4533	28001	2877
4534	28007	2871
4535	28014	2865
4536	28020	2859
4537	28026	2853
4538	28032	2847
4539	28037	2840
4540	28043	2834
4541	28049	2828
4542	28055	2822
4543	28060	2815
4544	28067	2809
4545	28073	2803
4546	28079	2797
4547	28085	2791
4548	28090	2784
4549	28096	2778
4550	28102	2772
4551	28108	2766
4552	28114	2760
4553	28120	2754
4554	28127	2747
4555	28133	2741
4556	28139	2735
4557	28146	2729
4558	28152	2723
4559	28157	2716
4560	28163	2710
4561	28169	2704
4562	28175	2698
4563	28182	2692
4564	28187	2686
4565	28194	2679
4566	28200	2673
4567	28206	2667
4568	28213	2661
4569	28219	2655
4570	28225	2649
4571	28231	2642
4572	28237	2636
4573	28243	2630
4574	28249	2624
4575	28255	2618
4576	28261	2611
4577	28268	2605
4578	28274	2599
4579	28280	2593
4580	28286	2587
4581	28292	2581
4582	28298	2574
4583	28304	2568
4584	28311	2562
4585	28317	2556
4586	28323	2550
4587	28329	2543
4588	28336	2537
4589	28342	2531
4590	28348	2525
4591	28355	2519
4592	28361	2513
4593	28367	2507
4594	28374	2500
4595	28380	2494
4596	28386	2488
4597	28392	2482
4598	28398	2476
4599	28404	2469
4600	28411	2463
4601	28416	2457
4602	28422	2451
4603	28429	2445
4604	28435	2439
4605	28441	2432
4606	28447	2426
4607	28452	2420
4608	28458	2414
4609	28465	2408
4610	28471	2401
4611	28477	2395
4612	28483	2389
4613	28489	2383
4614	28494	2377
4615	28501	2370
4616	28507	2364
4617	28514	2358
4618	28520	2352
4619	28526	2346
4620	28532	2340
4621	28538	2333
4622	28545	2327
4623	28551	2321
4624	28558	2315
4625	28564	2309
4626	28570	2303
4627	28575	2296
4628	28581	2290
4629	28586	2284
4630	28592	2278
4631	28598	2272
4632	28604	2265
4633	28610	2259
4634	28616	2253
4635	28623	2247
4636	28629	2241
4637	28635	2235
4638	28640	2228
4639	28646	2222
4640	28652	2216
4641	28659	2210
4642	28665	2204
4643	28672	2197
4644	28678	2191
4645	28683	2185
4646	28690	2179
4647	28696	2173
4648	28702	2167
4649	28707	2160
4650	28713	2154
4651	28719	2148
4652	28726	2142
4653	28732	2136
4654	28738	2129
4655	28744	2123
4656	28751	2117
4657	28757	2111
4658	28763	2105
4659	28769	2099
4660	28775	2092
4661	28781	2086
4662	28787	2080
4663	28793	2074
4664	28799	2068
4665	28806	2061
4666	28811	2055
4667	28817	2049
4668	28823	2043
4669	28829	2037
4670	28835	2031
4671	28841	2024
4672	28847	2018
4673	28853	2012
4674	28858	2006
4675	28864	2000
4676	28870	1993
4677	28876	1987
4678	28882	1981
4679	28888	1975
4680	28894	1969
4681	28899	1962
4682	28906	1956
4683	28912	1950
4684	28918	1944
4685	28925	1938
4686	28931	1932
4687	28936	1925
4688	28942	1919
4689	28948	1913
4690	28955	1907
4691	28961	1901
4692	28966	1894
4693	28972	1888
4694	28978	1882
4695	28984	1876
4696	28990	1870
4697	28996	1863
4698	29002	1857
4699	29008	1851
4700	29014	1845
4701	29020	1839
4702	29026	1833
4703	29032	1826
4704	29038	1820
4705	29044	1814
4706	29051	1808
4707	29056	1802
4708	29062	1795
4709	29068	1789
4710	29074	1783
4711	29080	1777
4712	29086	1771
4713	29092	1765
4714	29097	1758
4715	29103	1752
4716	29109	1746
4717	29115	1740
4718	29121	1734
4719	29127	1727
4720	29133	1721
4721	29139	1715
4722	29146	1709
4723	29152	1703
4724	29157	1696
4725	29162	1690
4726	29167	1684
4727	29173	1678
4728	29179	1672
4729	29185	1666
4730	29192	1659
4731	29198	1653
4732	29204	1647
4733	29210	1641
4734	29216	1635
4735	29223	1628
4736	29229	1622
4737	29235	1616
4738	29241	1610
4739	29248	1604
4740	29254	1598
4741	29260	1592
4742	29267	1585
4743	29272	1579
4744	29278	1573
4745	29285	1567
4746	29291	1561
4747	29297	1554
4748	29302	1548
4749	29309	1542
4750	29315	1536
4751	29321	1530
4752	29328	1524
4753	29334	1517
4754	29341	1511
4755	29347	1505
4756	29352	1499
4757	29358	1493
4758	29364	1487
4759	29370	1480
4760	29376	1474
4761	29382	1468
4762	29388	1462
4763	29394	1456
4764	29400	1449
4765	29407	1443
4766	29413	1437
4767	29419	1431
4768	29425	1425
4769	29431	1419
4770	29437	1412
4771	29443	1406
4772	29449	1400
4773	29455	1394
4774	29461	1388
4775	29467	1382
4776	29473	1375
4777	29479	1369
4778	29486	1363
4779	29492	1357
4780	29498	1351
4781	29504	1345
4782	29510	1338
4783	29516	1332
4784	29522	1326
4785	29528	1320
4786	29535	1314
