iter	RMSE
3048	0.7810036119
3049	0.7809851487
3050	0.7809333173
3051	0.780931715
3052	0.7809042464
3053	0.7809002024
3054	0.7807078435
3055	0.7806980488
3056	0.7806039114
3057	0.7806018758
3058	0.780589459
3059	0.780587398
3060	0.7805846754
3061	0.7804043788
3062	0.78040247
3063	0.7802245243
3064	0.7802230987
3065	0.7802215713
3066	0.7800222465
3067	0.7799221194
3068	0.7798254177
3069	0.7798240169
3070	0.7798225397
3071	0.7798094737
3072	0.7796391881
3073	0.7796365641
3074	0.7793446349
3075	0.7791090142
3076	0.7790827305
3077	0.7790714367
3078	0.7790624372
3079	0.7790621568
3080	0.7790589955
3081	0.7790510666
3082	0.7789630026
3083	0.7789610648
3084	0.7789415078
3085	0.7789246022
3086	0.7789197574
3087	0.7789120311
3088	0.7788185194
3089	0.7788156121
3090	0.7788057936
3091	0.7788038554
3092	0.7785042918
3093	0.7784915098
3094	0.7784669658
3095	0.7782826824
3096	0.7782808195
3097	0.7782761238
3098	0.7782735717
3099	0.7782512412
3100	0.778246188
3101	0.7782371279
3102	0.7782359029
3103	0.7782355967
3104	0.7782347289
3105	0.7780641753
3106	0.7779560859
3107	0.7779535584
3108	0.7779312697
3109	0.7779201634
3110	0.777799848
3111	0.7777963496
3112	0.7774859495
3113	0.7774775193
3114	0.7774750157
3115	0.7774514359
3116	0.7774492133
3117	0.7774481148
3118	0.7770033613
3119	0.7769980444
3120	0.7769952836
3121	0.7769910403
3122	0.776987666
3123	0.7769858511
3124	0.7769825791
3125	0.7769727118
3126	0.7768904969
3127	0.7768885028
3128	0.7768483379
3129	0.7768447585
3130	0.7768401564
3131	0.7768067903
3132	0.7768053073
3133	0.7767997334
3134	0.7767552681
3135	0.7763805239
3136	0.7763788354
3137	0.7763304829
3138	0.7761838975
3139	0.7760890846
3140	0.776065949
3141	0.7759235884
3142	0.7757835059
3143	0.775762051
3144	0.7756175092
3145	0.7755889306
3146	0.7755830918
3147	0.775580326
3148	0.7755726689
3149	0.775553974
3150	0.7754910995
3151	0.7754901263
3152	0.7754828525
3153	0.7752290718
3154	0.7746788815
3155	0.774670395
3156	0.7746292434
3157	0.7746181411
3158	0.7746098078
3159	0.7746075257
3160	0.774599577
3161	0.7745964744
3162	0.7745659092
3163	0.7745650886
3164	0.7745445231
3165	0.7744813871
3166	0.7744760016
3167	0.7744650253
3168	0.774462948
3169	0.7743915467
3170	0.774168837
3171	0.7741417956
3172	0.7741397687
3173	0.7741338164
3174	0.7741150097
3175	0.7740478358
3176	0.7740093712
3177	0.7738095499
3178	0.7731182466
3179	0.7729933039
3180	0.7729056289
3181	0.7729002838
3182	0.7728286354
3183	0.7728275816
3184	0.7728049395
3185	0.7726553718
3186	0.7726498707
3187	0.7726453721
3188	0.7726296655
3189	0.7726245499
3190	0.7726180203
3191	0.7722196636
3192	0.7722143137
3193	0.7721378943
3194	0.7721352448
3195	0.7719753074
3196	0.7717408082
3197	0.7717325726
3198	0.7714988748
3199	0.7714976391
3200	0.7713752405
3201	0.7713699363
3202	0.7713439297
3203	0.7712428561
3204	0.7712064407
3205	0.7711227867
3206	0.7709766023
3207	0.7708388674
3208	0.7706963144
3209	0.7706927838
3210	0.770682836
3211	0.7706679656
3212	0.770551106
3213	0.7705477035
3214	0.7705441722
3215	0.7705426256
3216	0.7703804497
3217	0.7703751645
3218	0.7702405195
3219	0.7698288324
3220	0.7698259427
3221	0.7696888277
3222	0.7696806733
3223	0.7694501727
3224	0.7694467912
3225	0.769441706
3226	0.769395499
3227	0.7693428867
3228	0.7693351418
3229	0.7689216525
3230	0.7689111652
3231	0.7687362435
3232	0.7685736607
3233	0.768572291
3234	0.7685666057
3235	0.7685657787
3236	0.7685576641
3237	0.7685540978
3238	0.7685412795
3239	0.7685301926
3240	0.7685250755
3241	0.7684845511
3242	0.7683840578
3243	0.7683733563
3244	0.7683658601
3245	0.7683566577
3246	0.7683518496
3247	0.7683324362
3248	0.7682909709
3249	0.7681667685
3250	0.7681617007
3251	0.7681513582
3252	0.7681227344
3253	0.7680927908
3254	0.7680819043
3255	0.7679627373
3256	0.7679509954
3257	0.7679453055
3258	0.7679250541
3259	0.7677878583
3260	0.7677689997
3261	0.7677678873
3262	0.7676533028
3263	0.7676437814
3264	0.7676426947
3265	0.7676405213
3266	0.7674908011
3267	0.7673809895
3268	0.767273466
3269	0.7669979621
3270	0.7669202459
3271	0.7667945005
3272	0.7666138624
3273	0.7665338012
3274	0.766524525
3275	0.7665200941
3276	0.7665173216
3277	0.7662410015
3278	0.7662385131
3279	0.766229311
3280	0.7661995267
3281	0.7661169334
3282	0.7661138224
3283	0.7661126039
3284	0.7661111521
3285	0.7660829188
3286	0.7660770594
3287	0.7660669998
3288	0.7660623589
3289	0.766053414
3290	0.7660520658
3291	0.7660499397
3292	0.7660419022
3293	0.76602103
3294	0.7657961972
3295	0.7657890389
3296	0.7657885979
3297	0.7653789017
3298	0.765377734
3299	0.7653101825
3300	0.7653085994
3301	0.7652357989
3302	0.7651534649
3303	0.7651457814
3304	0.7651269875
3305	0.7650919683
3306	0.7649551212
3307	0.7649362966
3308	0.7648877401
3309	0.7648797163
3310	0.7646785482
3311	0.7646761586
3312	0.764660574
3313	0.7646023627
3314	0.7646012717
3315	0.76449237
3316	0.7644859788
3317	0.7644809386
3318	0.7644724429
3319	0.7644685197
3320	0.7644420965
3321	0.7644275204
3322	0.7643272993
3323	0.7642784182
3324	0.7642735585
3325	0.7641598796
3326	0.7641589959
3327	0.764155669
3328	0.7641522381
3329	0.7640552822
3330	0.7640483155
3331	0.7640471457
3332	0.7639025453
3333	0.7638696541
3334	0.7638613856
3335	0.7638605015
3336	0.7638595135
3337	0.7638461744
3338	0.7636454624
3339	0.7634530747
3340	0.7634526324
3341	0.7634477154
3342	0.7634431106
3343	0.7634378814
3344	0.7634238065
3345	0.7634134518
3346	0.7633232714
3347	0.7632364894
3348	0.763232638
3349	0.763231545
3350	0.7632082018
3351	0.7631395474
3352	0.7631336133
3353	0.763125467
3354	0.7629830088
3355	0.7628974377
3356	0.7623871707
3357	0.7623431935
3358	0.7619456168
3359	0.7619389958
3360	0.7616756437
3361	0.761488653
3362	0.7614754029
3363	0.7614745682
3364	0.7613935232
3365	0.7612951463
3366	0.7612929287
3367	0.7612849192
3368	0.7612795708
3369	0.7612675954
3370	0.7611894246
3371	0.761054877
3372	0.7610535982
3373	0.7605289057
3374	0.7600167871
3375	0.759593205
3376	0.7595918454
3377	0.7593455704
3378	0.759322474
3379	0.7592999
3380	0.7592973888
3381	0.7592918956
3382	0.759217681
3383	0.7592148818
3384	0.7591433545
3385	0.7586682622
3386	0.7585775439
3387	0.7583359945
3388	0.7583312277
3389	0.7583125006
3390	0.758296759
3391	0.7581536554
3392	0.7580837834
3393	0.7580645
3394	0.7580512162
3395	0.7578311739
3396	0.7577309191
3397	0.7576268235
3398	0.757618985
3399	0.757606008
3400	0.7576023376
3401	0.7576011317
3402	0.7575908023
3403	0.7574881296
3404	0.7574679395
3405	0.7574668644
3406	0.7574648716
3407	0.7573887996
3408	0.7573459484
3409	0.757327774
3410	0.7573210076
3411	0.757196842
3412	0.7571894187
3413	0.7571880022
3414	0.7571019599
3415	0.7570919122
3416	0.7570818644
3417	0.7570640509
3418	0.7570430624
3419	0.7570355064
3420	0.7570291048
3421	0.7570280553
3422	0.757024697
3423	0.7570071183
3424	0.7570059901
3425	0.7570040223
3426	0.7569442251
3427	0.7568509384
3428	0.7568060622
3429	0.7566512845
3430	0.7565548112
3431	0.7565415009
3432	0.7565289517
3433	0.7565286892
3434	0.7564339595
3435	0.7564150805
3436	0.756284043
3437	0.7562584894
3438	0.75610071
3439	0.7560892042
3440	0.756084397
3441	0.7560217686
3442	0.7560206389
3443	0.756019588
3444	0.7560181957
3445	0.7559461032
3446	0.7559380107
3447	0.7558957079
3448	0.7558944992
3449	0.7558932905
3450	0.7558491458
3451	0.7558240504
3452	0.7558178225
3453	0.7557319395
3454	0.7557264729
3455	0.7557175108
3456	0.7557105198
3457	0.7556699915
3458	0.7556279628
3459	0.7555920302
3460	0.7555860895
3461	0.7550926876
3462	0.7550308451
3463	0.7550221378
3464	0.755001908
3465	0.754998646
3466	0.7549872813
3467	0.7549819671
3468	0.75485668
3469	0.7548503388
3470	0.7547934235
3471	0.7547923446
3472	0.7547864239
3473	0.7547287668
3474	0.7547210035
3475	0.7547149243
3476	0.754597068
3477	0.7545913564
3478	0.7545725101
3479	0.7545702465
3480	0.7544796936
3481	0.7544770874
3482	0.7544435484
3483	0.7543988712
3484	0.7543836798
3485	0.7543787564
3486	0.7543471877
3487	0.7543383409
3488	0.7543368138
3489	0.7543017149
3490	0.7541883501
3491	0.7541794488
3492	0.7541785007
3493	0.7541770786
3494	0.7539673649
3495	0.7539124905
3496	0.7537981449
3497	0.7537969856
3498	0.7537598327
3499	0.7536515781
3500	0.7536194519
3501	0.753602479
3502	0.753597445
3503	0.7535962854
3504	0.7535952048
3505	0.7535428336
3506	0.7534911441
3507	0.7533095835
3508	0.7533050221
3509	0.7532986679
3510	0.7532921026
3511	0.7532917598
3512	0.7532031101
3513	0.7532002358
3514	0.7531750786
3515	0.7531409014
3516	0.7531292185
3517	0.7530821425
3518	0.7530788985
3519	0.7530732544
3520	0.7529965278
3521	0.7529907776
3522	0.7529716539
3523	0.75289402
3524	0.7528909862
3525	0.752884734
3526	0.7528248998
3527	0.7523796084
3528	0.7523747247
3529	0.7523284463
3530	0.7523243542
3531	0.7522953659
3532	0.7522553137
3533	0.7522489769
3534	0.7522392869
3535	0.7521956935
3536	0.7521769721
3537	0.7519952262
3538	0.7519530449
3539	0.7519356646
3540	0.7519296157
3541	0.7519194461
3542	0.7518637618
3543	0.7518635241
3544	0.7518227884
3545	0.7518210713
3546	0.7518154177
3547	0.7513651136
3548	0.7513539054
3549	0.7513147547
3550	0.7510148579
3551	0.7510109702
3552	0.7510099917
3553	0.7510094099
3554	0.7509799476
3555	0.7508771116
3556	0.7507553195
3557	0.7507547904
3558	0.750682457
3559	0.7506464729
3560	0.7505886566
3561	0.7505688896
3562	0.7505650525
3563	0.7504167956
3564	0.7502723743
3565	0.7501782844
3566	0.7501100525
3567	0.7501034064
3568	0.7500976075
3569	0.7500967072
3570	0.7500917292
3571	0.7500861156
3572	0.7500852947
3573	0.7500716313
3574	0.7500370743
3575	0.7499546609
3576	0.7499408626
3577	0.749929792
3578	0.7499211315
3579	0.7499203369
3580	0.7499147485
3581	0.7496816148
3582	0.7496804491
3583	0.7496797337
3584	0.7496186104
3585	0.749617948
3586	0.7496098932
3587	0.7494622688
3588	0.7494260406
3589	0.7494164466
3590	0.7494128422
3591	0.7493961981
3592	0.749395403
3593	0.7493860206
3594	0.749385093
3595	0.7493798452
3596	0.7493747563
3597	0.7493084128
3598	0.7493037741
3599	0.749188407
3600	0.7491709626
3601	0.7491464124
3602	0.7491430983
3603	0.7491344817
3604	0.7491292851
3605	0.74909434
3606	0.7490893023
3607	0.7490885864
3608	0.7490829653
3609	0.7488985059
3610	0.7487599459
3611	0.7487556752
3612	0.7487211371
3613	0.7487195189
3614	0.7487036022
3615	0.7486822202
3616	0.7486127907
3617	0.7486121009
3618	0.7486113049
3619	0.7486107212
3620	0.7485509965
3621	0.7485061003
3622	0.7482966022
3623	0.7482658122
3624	0.7482276148
3625	0.7482242701
3626	0.748212829
3627	0.7481491169
3628	0.748119781
3629	0.7481174712
3630	0.7481167278
3631	0.7481021258
3632	0.7480972672
3633	0.7480937361
3634	0.7480927272
3635	0.7480898332
3636	0.7480716994
3637	0.7480663361
3638	0.7480613977
3639	0.7480523172
3640	0.7479463701
3641	0.747913627
3642	0.7479111838
3643	0.7479104402
3644	0.7478708703
3645	0.7478680817
3646	0.7478486942
3647	0.7478454275
3648	0.7478349634
3649	0.7474907592
3650	0.7474099251
3651	0.7474049026
3652	0.7474008899
3653	0.7473988171
3654	0.7473961596
3655	0.7473936882
3656	0.7472678199
3657	0.7471671844
3658	0.747165111
3659	0.7471515004
3660	0.7471455457
3661	0.7471441634
3662	0.7471134322
3663	0.7471087798
3664	0.7470438037
3665	0.7470373696
3666	0.7470323446
3667	0.7470047728
3668	0.7469895906
3669	0.7469630011
3670	0.7469585871
3671	0.746948536
3672	0.7469459833
3673	0.7464441296
3674	0.7463070301
3675	0.7462924459
3676	0.7462154479
3677	0.7461799937
3678	0.7461780239
3679	0.7461562767
3680	0.746154094
3681	0.7461535616
3682	0.7461381758
3683	0.7459553313
3684	0.7457766234
3685	0.7457719094
3686	0.7457438649
3687	0.7457212261
3688	0.7457144343
3689	0.7456835909
3690	0.7456723772
3691	0.7456681687
3692	0.7456634541
3693	0.7456596717
3694	0.7455857518
3695	0.7455850326
3696	0.745570594
3697	0.7455567679
3698	0.7455070024
3699	0.7454924824
3700	0.7454857685
3701	0.7454589921
3702	0.7453882765
3703	0.7453860915
3704	0.7453812419
3705	0.7451662008
3706	0.7451648681
3707	0.7451640418
3708	0.745139413
3709	0.7451386133
3710	0.7451107315
3711	0.7451060401
3712	0.7450932716
3713	0.7450920454
3714	0.7449796786
3715	0.744977999
3716	0.7445640275
3717	0.7444849033
3718	0.7444833559
3719	0.7444670551
3720	0.7444637202
3721	0.7444622262
3722	0.7444598784
3723	0.7444578508
3724	0.7444567569
3725	0.7443426665
3726	0.7443386106
3727	0.7443060824
3728	0.7442824659
3729	0.7442817187
3730	0.7442791035
3731	0.7442767017
3732	0.7442687759
3733	0.7441915953
3734	0.7441787311
3735	0.7440800802
3736	0.7440678013
3737	0.7440667335
3738	0.7440642243
3739	0.7440629697
3740	0.744029682
3741	0.7440067241
3742	0.7440060033
3743	0.7439942571
3744	0.7439854474
3745	0.743972366
3746	0.7439713248
3747	0.7439645438
3748	0.7437022245
3749	0.7436982719
3750	0.7436881767
3751	0.743687509
3752	0.7436844644
3753	0.7436778143
3754	0.7436612288
3755	0.7436598667
3756	0.7436574896
3757	0.7436463789
3758	0.743644536
3759	0.7433164279
3760	0.7433141567
3761	0.7433119121
3762	0.743282599
3763	0.7432804346
3764	0.7432773348
3765	0.743254995
3766	0.7432528839
3767	0.7432441456
3768	0.7432428361
3769	0.7432315856
3770	0.7432221522
3771	0.7432162729
3772	0.7431689164
3773	0.7431670723
3774	0.7431615133
3775	0.74309098
3776	0.7430679129
3777	0.742992452
3778	0.742929816
3779	0.7429267951
3780	0.7429197371
3781	0.7428292613
3782	0.742812844
3783	0.7428077904
3784	0.742797389
3785	0.7427669592
3786	0.7426964954
3787	0.7426944095
3788	0.7426654732
3789	0.7426557651
3790	0.7426527697
3791	0.7423628314
3792	0.7423121561
3793	0.7420211478
3794	0.7419449647
3795	0.7418936452
3796	0.7418546645
3797	0.741852603
3798	0.7418324693
3799	0.7418192429
3800	0.7418161638
3801	0.7417716365
3802	0.7416426448
3803	0.7415552809
3804	0.7415400942
3805	0.7415167646
3806	0.741487702
3807	0.7414656297
3808	0.7414630849
3809	0.7414619866
3810	0.7414514324
3811	0.7414478964
3812	0.7414458605
3813	0.7414448426
3814	0.7413600808
3815	0.7413504896
3816	0.741348507
3817	0.7413056396
3818	0.7412486221
3819	0.7412385471
3820	0.7412177
3821	0.7411899655
3822	0.7411889472
3823	0.7411808276
3824	0.7411714217
3825	0.7410565575
3826	0.7410557266
3827	0.7408638533
3828	0.7406636978
3829	0.7406562697
3830	0.7406389729
3831	0.7406359426
3832	0.7406288092
3833	0.7406247329
3834	0.7406234188
3835	0.7406155344
3836	0.7406088031
3837	0.7406065504
3838	0.7406001408
3839	0.7405939457
3840	0.7405646859
3841	0.7405617894
3842	0.7405567204
3843	0.7405111518
3844	0.7405092475
3845	0.7405021397
3846	0.7404840882
3847	0.7404832567
3848	0.7403430949
3849	0.7403254689
3850	0.740308218
3851	0.7403019132
3852	0.7402908595
3853	0.7402900277
3854	0.7402108223
3855	0.7401943737
3856	0.7401924149
3857	0.7401723434
3858	0.7401193713
3859	0.7400429656
3860	0.7400209307
3861	0.740019052
3862	0.7397736445
3863	0.7397258796
3864	0.7397184152
3865	0.739703701
3866	0.7395607059
3867	0.7395512793
3868	0.7394077712
3869	0.7393604394
3870	0.7392139655
3871	0.7392132132
3872	0.7392080543
3873	0.7392014445
3874	0.7391294316
3875	0.7391126903
3876	0.7390717087
3877	0.738958749
3878	0.7389452292
3879	0.7389302846
3880	0.7389282956
3881	0.7389194791
3882	0.7389168718
3883	0.7389037814
3884	0.7387353051
3885	0.7387335575
3886	0.7386693235
3887	0.7385972587
3888	0.73858704
3889	0.7385505203
3890	0.7385485034
3891	0.7385361594
3892	0.7385114439
3893	0.7384674167
3894	0.7383440617
3895	0.7383370407
3896	0.7383253657
3897	0.7382097896
3898	0.7381869736
3899	0.7381856821
3900	0.7381803547
3901	0.7381130319
3902	0.738112117
3903	0.7381010035
3904	0.7380948682
3905	0.7380899437
3906	0.7380553909
3907	0.7376039837
3908	0.7375879886
3909	0.7375870192
3910	0.7375865345
3911	0.7374724855
3912	0.7374045055
3913	0.7373990916
3914	0.7373951322
3915	0.737388587
3916	0.7373826612
3917	0.7373163969
3918	0.7373047866
3919	0.7372995067
3920	0.7372885157
3921	0.7372835589
3922	0.7372776862
3923	0.7372693619
3924	0.7372675839
3925	0.7372568618
3926	0.7372508272
3927	0.7369187403
3928	0.7369182282
3929	0.7367510502
3930	0.7367487317
3931	0.7366942193
3932	0.7362768042
3933	0.7361925536
3934	0.7361320642
3935	0.7361224588
3936	0.7361198685
3937	0.7360620715
3938	0.736061235
3939	0.7360345206
3940	0.7360285569
3941	0.7359930437
3942	0.7355988298
3943	0.7355924036
3944	0.7355406408
3945	0.7355256811
3946	0.7355241419
3947	0.7353322027
3948	0.7353306361
3949	0.7353280161
3950	0.7353185082
3951	0.7348404187
3952	0.7348355805
3953	0.7348336885
3954	0.7348315262
3955	0.7348301748
3956	0.7348217957
3957	0.7348055779
3958	0.7347981987
3959	0.734790441
3960	0.7347809532
3961	0.7347724385
3962	0.7347698164
3963	0.7347669511
3964	0.7347624639
3965	0.7347550302
3966	0.7347356211
3967	0.7347354319
3968	0.7347259164
3969	0.7347225913
3970	0.734719077
3971	0.7347138596
3972	0.7346691992
3973	0.7345322815
3974	0.7345237097
3975	0.734507242
3976	0.7344847436
3977	0.7344591617
3978	0.7344536449
3979	0.7344503187
3980	0.7344416108
3981	0.7344388794
3982	0.7344270613
3983	0.7344047498
3984	0.7343967174
3985	0.73439166
3986	0.7343634784
3987	0.7342179283
3988	0.7342011291
3989	0.7341994789
3990	0.7341906057
3991	0.7341827875
3992	0.7341814619
3993	0.7340865541
3994	0.7340848225
3995	0.7340838214
3996	0.7340396909
3997	0.733988874
3998	0.733508239
3999	0.733437346
4000	0.7334348817
4001	0.7334284636
4002	0.7334254847
4003	0.7333659046
4004	0.7333169369
4005	0.7332846511
4006	0.7332782046
4007	0.7332532035
4008	0.7332519846
4009	0.7332109192
4010	0.7332092127
4011	0.7331774097
4012	0.7331716125
4013	0.7331703392
4014	0.7331148021
4015	0.7330790666
4016	0.7330782267
4017	0.7330579333
4018	0.7330122507
4019	0.7330098662
4020	0.7329762391
4021	0.732879495
4022	0.7328763242
4023	0.7328752673
4024	0.7328272696
4025	0.7328199789
4026	0.7328177022
4027	0.7328163471
4028	0.7327776696
4029	0.7326546309
4030	0.7325917888
4031	0.7325877492
4032	0.7325865563
4033	0.7325852549
4034	0.7325842789
4035	0.7325622366
4036	0.732554645
4037	0.7325462128
4038	0.7325410883
4039	0.7324511745
4040	0.7324480831
4041	0.7323335594
4042	0.7323124045
4043	0.7323068988
4044	0.7323041594
4045	0.7322486109
4046	0.7321781114
4047	0.7321706243
4048	0.7320849244
4049	0.7320826183
4050	0.7319675218
4051	0.7318565594
4052	0.7318041253
4053	0.7317919118
4054	0.7317872435
4055	0.7317853979
4056	0.7317030188
4057	0.731691808
4058	0.7316884964
4059	0.7316864876
4060	0.7316676486
4061	0.7316166398
4062	0.7315606318
4063	0.7315078506
4064	0.7314065946
4065	0.7314060243
4066	0.7314047209
4067	0.7314005389
4068	0.7313953521
4069	0.7313676525
4070	0.7313617866
4071	0.7313352263
4072	0.73133414
4073	0.731333461
4074	0.7313328635
4075	0.7313263184
4076	0.7313183337
4077	0.7312943792
4078	0.7312348156
4079	0.7312276719
4080	0.7310813345
4081	0.7310804923
4082	0.7310502541
4083	0.7309158921
4084	0.7309049682
4085	0.7308806469
4086	0.7308491231
4087	0.7308475468
4088	0.7308367034
4089	0.7308328443
4090	0.7308320562
4091	0.7307929476
4092	0.7307880554
4093	0.7305599919
4094	0.730453411
4095	0.7303520904
4096	0.7303346584
4097	0.7303256294
4098	0.7303232634
4099	0.7303226651
4100	0.7303197007
4101	0.7302701752
4102	0.7302206191
4103	0.7302201567
4104	0.7302184159
4105	0.7301798457
4106	0.7301763095
4107	0.7301078678
4108	0.730104821
4109	0.7300403447
4110	0.7300281018
4111	0.7299664757
4112	0.729817545
4113	0.7298168374
4114	0.7298129457
4115	0.7297740818
4116	0.7297730476
4117	0.7297687746
4118	0.7297333107
4119	0.72973048
4120	0.7297286836
4121	0.7297218791
4122	0.7296705437
4123	0.7296483589
4124	0.7296384504
4125	0.7296372254
4126	0.7296236146
4127	0.729620838
4128	0.7296201574
4129	0.7296180341
4130	0.7296159652
4131	0.7295342124
4132	0.7295262353
4133	0.7295121868
4134	0.7295006156
4135	0.7294994449
4136	0.7294260657
4137	0.7294177607
4138	0.7294162903
4139	0.7294159908
4140	0.7294134039
4141	0.7294025392
4142	0.7293633539
4143	0.7293577987
4144	0.7293184748
4145	0.7293117482
4146	0.7293073636
4147	0.7292753905
4148	0.7292728304
4149	0.7292662395
4150	0.7292444782
4151	0.7292302881
4152	0.7291382226
4153	0.7291376778
4154	0.72913509
4155	0.7287274906
4156	0.7286873151
4157	0.7286864701
4158	0.7286773117
4159	0.7286757853
4160	0.7286727325
4161	0.7286713696
4162	0.7286578225
4163	0.7286528888
4164	0.7285847674
4165	0.7285842222
4166	0.7285840314
4167	0.7284981822
4168	0.7284945561
4169	0.7284859679
4170	0.7284832687
4171	0.7284687638
4172	0.7284666917
4173	0.7284635834
4174	0.7282800378
4175	0.7282748561
4176	0.7282470105
4177	0.7280160776
4178	0.7279295339
4179	0.7279287972
4180	0.7279005018
4181	0.7278450538
4182	0.7277820421
4183	0.7277785216
4184	0.7277781668
4185	0.7277763656
4186	0.7277510118
4187	0.7277444071
4188	0.727696071
4189	0.7276910762
4190	0.727685126
4191	0.7276836521
4192	0.7276825058
4193	0.7276245572
4194	0.727583802
4195	0.7275809084
4196	0.7275691155
4197	0.7275656758
4198	0.7275442731
4199	0.7275422803
4200	0.7275379396
4201	0.727339278
4202	0.7273240676
4203	0.727309567
4204	0.7273020025
4205	0.7272961583
4206	0.7272620213
4207	0.7272489941
4208	0.7272261619
4209	0.7272203718
4210	0.7272164662
4211	0.7272136804
4212	0.7271696519
4213	0.7271664835
4214	0.7271641618
4215	0.7271529084
4216	0.7271501496
4217	0.7271375029
4218	0.7271327774
4219	0.7271309473
4220	0.7270713703
4221	0.7270656336
4222	0.7270642677
4223	0.7270629838
4224	0.727062738
4225	0.7269834847
4226	0.7269825558
4227	0.7269788128
4228	0.7269767911
4229	0.7265667782
4230	0.7265529185
4231	0.726547287
4232	0.7265460295
4233	0.7265389491
4234	0.7265379923
4235	0.7265311032
4236	0.7265213162
4237	0.7265202501
4238	0.7265176529
4239	0.7264337195
4240	0.7264270755
4241	0.7264250796
4242	0.726347206
4243	0.7262902995
4244	0.7262817125
4245	0.7262805639
4246	0.7262676286
4247	0.7262553494
4248	0.7262551032
4249	0.726249743
4250	0.7262392411
4251	0.7262096765
4252	0.7262030031
4253	0.7261946613
4254	0.7261382624
4255	0.7261334484
4256	0.7260667867
4257	0.7256252205
4258	0.7256240708
4259	0.7256223464
4260	0.7256198555
4261	0.7255597713
4262	0.7254132488
4263	0.7254124274
4264	0.7254107025
4265	0.7254105382
4266	0.7254071978
4267	0.7253978064
4268	0.7253922207
4269	0.72538721
4270	0.7253863612
4271	0.7253615811
4272	0.7252828266
4273	0.7252739264
4274	0.7252738443
4275	0.7252726119
4276	0.7252545375
4277	0.7252495806
4278	0.7252473623
4279	0.7252302458
4280	0.7252246862
4281	0.7248976935
4282	0.724896214
4283	0.724895666
4284	0.7248942138
4285	0.7245010063
4286	0.7244859557
4287	0.7244851332
4288	0.7244826933
4289	0.7244347153
4290	0.7243862406
4291	0.7243176906
4292	0.7243137693
4293	0.7242182814
4294	0.7241872904
4295	0.7241706699
4296	0.7241686129
4297	0.724035333
4298	0.724033111
4299	0.7240283104
4300	0.7240173374
4301	0.7239895475
4302	0.7239873528
4303	0.7239872156
4304	0.7239864749
4305	0.7239851307
4306	0.7238341735
4307	0.723832829
4308	0.7238224567
4309	0.7238160906
4310	0.7238080505
4311	0.7238079956
4312	0.7238060748
4313	0.7237042626
4314	0.7236852158
4315	0.7236083924
4316	0.7235282392
4317	0.7235270039
4318	0.7235267019
4319	0.7235202234
4320	0.7235190155
4321	0.7235041915
4322	0.7234992501
4323	0.723497301
4324	0.7234269645
4325	0.7234187004
4326	0.7234175199
4327	0.7234168335
4328	0.7234040116
4329	0.7233967083
4330	0.7233958846
4331	0.723395006
4332	0.723375402
4333	0.7233674119
4334	0.7233613438
4335	0.7233604926
4336	0.7233272133
4337	0.7233261149
4338	0.7233012092
4339	0.7233001108
4340	0.7232694924
4341	0.7232556794
4342	0.7232548555
4343	0.72324626
4344	0.7232442278
4345	0.7232424702
4346	0.7231920755
4347	0.7231412104
4348	0.7230979777
4349	0.7230969889
4350	0.7230900945
4351	0.7230594122
4352	0.7230162571
4353	0.7228306688
4354	0.7228256678
4355	0.7228151987
4356	0.7228143194
4357	0.7225209833
4358	0.7225188117
4359	0.722503005
4360	0.7224165156
4361	0.7224164332
4362	0.7224056556
4363	0.7224054632
4364	0.7223876194
4365	0.7223859422
4366	0.7223858323
4367	0.7223801408
4368	0.7222921244
4369	0.7222913819
4370	0.7222890171
4371	0.7222843423
4372	0.722192464
4373	0.7219918914
4374	0.7219910386
4375	0.7219591542
4376	0.7219382731
4377	0.7219374752
4378	0.7219345865
4379	0.7219215733
4380	0.7219171438
4381	0.7219111735
4382	0.721839747
4383	0.7218382886
4384	0.7217977021
4385	0.7217945101
4386	0.7217941524
4387	0.721791951
4388	0.7217889792
4389	0.7217768439
4390	0.7217724135
4391	0.7217679831
4392	0.7217621217
4393	0.7217497658
4394	0.7217393911
4395	0.7216459846
4396	0.7216324157
4397	0.7216320855
4398	0.7216042037
4399	0.7216037909
4400	0.7216024422
4401	0.721596607
4402	0.7215127067
4403	0.7215096786
4404	0.7215089354
4405	0.7215081646
4406	0.7215074213
4407	0.721478764
4408	0.7214639256
4409	0.7214488942
4410	0.7214128009
4411	0.7214081481
4412	0.7214073496
4413	0.7214066338
4414	0.7214011825
4415	0.7214006593
4416	0.7213865627
4417	0.7213852412
4418	0.7212776074
4419	0.7212768915
4420	0.7212649679
4421	0.7212641418
4422	0.7212366314
4423	0.7212103867
4424	0.7212090924
4425	0.7212039975
4426	0.7211190325
4427	0.7211159477
4428	0.7209619655
4429	0.7209269499
4430	0.7209256551
4431	0.7207460044
4432	0.7207250882
4433	0.7207236552
4434	0.7207193561
4435	0.7207037029
4436	0.7205310537
4437	0.7205252374
4438	0.7205245482
4439	0.7205102966
4440	0.7204761137
4441	0.7204718131
4442	0.7204711515
4443	0.7203913385
4444	0.720389381
4445	0.7203393658
4446	0.7201436828
4447	0.7201418349
4448	0.720138415
4449	0.7201376979
4450	0.7201282653
4451	0.7200840794
4452	0.7200807143
4453	0.7200801075
4454	0.7200795007
4455	0.7199324146
4456	0.7199317525
4457	0.7199274487
4458	0.7199268969
4459	0.7199259589
4460	0.719909709
